Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
1416, widget a ,CLOTHING,Warehouse 2,Aisle 1,50,49.99,"Williams, Anderson and Jones",Out of Stock,05/03/2023
1167, widget b ,FURNITURE,Warehouse 3,Aisle 5,50,9.99,Rodriguez-Jones,Out of Stock,25/04/2023
1841, widget b ,TOYS,Warehouse 1,Aisle 4,,19.99,Hunter Ltd,In Stock,
1042, gadget y ,ELECTRONICS,Warehouse 3,Aisle 5,100,9.99,Lopez-Thompson,In Stock,15/01/2023
1555, widget a ,TOYS,Warehouse 2,Aisle 5,50,9.99,Byrd-Morales,Low Stock,20/12/2022
1284, widget a ,CLOTHING,Warehouse 1,Aisle 5,150,49.99,Martin-Hughes,Out of Stock,25/04/2023
1396, widget a ,TOYS,Warehouse 1,Aisle 1,150,29.99,Houston-Walters,In Stock,
1011, widget a ,CLOTHING,Warehouse 3,Aisle 1,300,9.99,Schneider Inc,Low Stock,05/03/2023
1606, widget a ,CLOTHING,Warehouse 2,Aisle 5,,19.99,Carpenter Group,Out of Stock,
1301, gadget y ,FURNITURE,Warehouse 3,Aisle 1,100,,"Clark, Lee and Simpson",In Stock,20/12/2022
1897, widget c ,CLOTHING,Warehouse 3,Aisle 4,100,9.99,Martin LLC,Out of Stock,20/12/2022
1252, widget b ,FURNITURE,Warehouse 3,Aisle 5,300,9.99,Miller-Fuller,Out of Stock,15/01/2023
1498, widget a ,FURNITURE,Warehouse 1,Aisle 1,150,19.99,"Ward, Key and Caldwell",In Stock,15/01/2023
1753, widget c ,FURNITURE,Warehouse 1,Aisle 2,two hundred,29.99,Roth PLC,In Stock,20/12/2022
1034, widget c ,ELECTRONICS,Warehouse 2,Aisle 5,,9.99,Guerrero PLC,In Stock,25/04/2023
1726, widget b ,ELECTRONICS,Warehouse 2,Aisle 5,300,9.99,"Green, Boyd and Hawkins",Out of Stock,25/04/2023
1848, gadget y ,CLOTHING,Warehouse 3,Aisle 4,,29.99,Martin Ltd,Out of Stock,05/03/2023
1089, gadget x ,FURNITURE,Warehouse 3,Aisle 3,150,19.99,"Baldwin, Key and Best",Low Stock,15/01/2023
1775, gadget x ,ELECTRONICS,Warehouse 3,Aisle 3,150,9.99,Martin-Herrera,Out of Stock,05/03/2023
1604, widget c ,FURNITURE,Warehouse 2,Aisle 4,two hundred,29.99,Livingston LLC,In Stock,15/01/2023
1921, gadget z ,TOYS,Warehouse 1,Aisle 4,two hundred,9.99,"Solomon, Thomas and Scott",Out of Stock,20/12/2022
1969, gadget z ,TOYS,Warehouse 1,Aisle 4,100,,Mcdowell Inc,Low Stock,25/04/2023
1601, widget b ,TOYS,Warehouse 3,Aisle 3,,49.99,James-Boyd,Low Stock,25/04/2023
1417, gadget x ,CLOTHING,Warehouse 3,Aisle 4,,,Clark-Haas,In Stock,20/12/2022
1114, widget c ,FURNITURE,Warehouse 3,Aisle 1,150,9.99,Carr-Randall,In Stock,05/03/2023
1616, gadget y ,TOYS,Warehouse 3,Aisle 5,100,19.99,Hall-Ferguson,Low Stock,05/03/2023
1902, gadget x ,ELECTRONICS,Warehouse 2,Aisle 5,300,49.99,Clark-Wallace,Low Stock,
1195, widget c ,TOYS,Warehouse 1,Aisle 2,,,Moran Inc,Low Stock,15/01/2023
1825, widget c ,TOYS,Warehouse 3,Aisle 2,100,29.99,Smith PLC,In Stock,05/03/2023
1500, widget a ,TOYS,Warehouse 2,Aisle 5,100,19.99,Romero-Hill,Low Stock,20/12/2022
1625, gadget y ,CLOTHING,Warehouse 3,Aisle 1,150,,"Mcdowell, Butler and Compton",Low Stock,05/03/2023
1492, widget a ,ELECTRONICS,Warehouse 3,Aisle 3,100,29.99,"Kent, Bryant and Lopez",In Stock,25/04/2023
1074, widget b ,FURNITURE,Warehouse 1,Aisle 3,two hundred,9.99,Howell LLC,Out of Stock,15/01/2023
1412, widget a ,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,29.99,Gray and Sons,Out of Stock,
1375, widget a ,FURNITURE,Warehouse 1,Aisle 3,50,,"Huffman, Patel and Ryan",Low Stock,15/01/2023
1419, gadget x ,CLOTHING,Warehouse 1,Aisle 4,150,,"Howard, Ellison and Molina",Out of Stock,25/04/2023
1728, gadget z ,CLOTHING,Warehouse 1,Aisle 5,300,9.99,"Parker, Stanton and Stewart",Out of Stock,25/04/2023
1276, widget c ,CLOTHING,Warehouse 2,Aisle 5,50,29.99,"Nguyen, Diaz and George",Out of Stock,25/04/2023
1760, gadget y ,CLOTHING,Warehouse 2,Aisle 1,two hundred,29.99,Campbell-Roberts,Out of Stock,25/04/2023
1675, widget a ,FURNITURE,Warehouse 1,Aisle 3,50,9.99,Powers Inc,Low Stock,20/12/2022
1393, gadget y ,TOYS,Warehouse 3,Aisle 2,150,29.99,Lee and Sons,Out of Stock,
1868, gadget z ,FURNITURE,Warehouse 1,Aisle 2,150,9.99,Williams Ltd,Out of Stock,25/04/2023
1456, gadget z ,ELECTRONICS,Warehouse 3,Aisle 3,100,19.99,Thomas-Cordova,In Stock,25/04/2023
1919, widget a ,CLOTHING,Warehouse 1,Aisle 2,,,Butler and Sons,Low Stock,05/03/2023
1191, widget b ,CLOTHING,Warehouse 3,Aisle 1,100,19.99,Bond-Sanchez,In Stock,
1738, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,150,49.99,"Lee, Simmons and Hartman",In Stock,15/01/2023
1688, gadget x ,FURNITURE,Warehouse 3,Aisle 3,two hundred,49.99,"Medina, Graves and Jackson",Low Stock,
1098, widget c ,TOYS,Warehouse 1,Aisle 2,300,49.99,"Torres, Graham and Sullivan",Out of Stock,
1547, widget b ,TOYS,Warehouse 2,Aisle 1,two hundred,9.99,Heath-Hernandez,In Stock,
1977, widget a ,ELECTRONICS,Warehouse 3,Aisle 1,100,29.99,Gutierrez-Hendricks,Low Stock,25/04/2023
1998, gadget y ,TOYS,Warehouse 3,Aisle 4,300,19.99,Wolfe LLC,Out of Stock,25/04/2023
1095, widget b ,FURNITURE,Warehouse 3,Aisle 4,150,19.99,Richards-Mclean,Low Stock,20/12/2022
1663, widget b ,FURNITURE,Warehouse 3,Aisle 1,two hundred,19.99,Shaw Ltd,In Stock,15/01/2023
1662, widget a ,ELECTRONICS,Warehouse 3,Aisle 3,150,19.99,Sawyer Group,Out of Stock,05/03/2023
1189, widget b ,FURNITURE,Warehouse 2,Aisle 5,300,49.99,Jones-Mendoza,Out of Stock,
1735, gadget y ,CLOTHING,Warehouse 2,Aisle 5,300,19.99,Burgess Ltd,Low Stock,15/01/2023
1036, gadget z ,ELECTRONICS,Warehouse 2,Aisle 1,two hundred,29.99,"Gray, Mclean and Fernandez",Out of Stock,15/01/2023
1779, widget b ,FURNITURE,Warehouse 2,Aisle 1,-99,49.99,"Sanders, Crane and Johnson",In Stock,20/12/2022
1368, gadget z ,ELECTRONICS,Warehouse 1,Aisle 1,50,19.99,Kane Group,In Stock,05/03/2023
1694, gadget y ,TOYS,Warehouse 2,Aisle 3,150,9.99,"Robbins, Phelps and Foley",In Stock,
1524, widget a ,FURNITURE,Warehouse 3,Aisle 4,300,,"Meadows, Jackson and Sloan",Low Stock,05/03/2023
1278, widget c ,CLOTHING,Warehouse 3,Aisle 1,150,,Perry PLC,Out of Stock,20/12/2022
1216, widget b ,FURNITURE,Warehouse 2,Aisle 1,100,,"Carter, Murphy and Hughes",Out of Stock,25/04/2023
1866, widget c ,ELECTRONICS,Warehouse 3,Aisle 2,50,49.99,Woods-Taylor,Out of Stock,15/01/2023
1872, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,,19.99,Smith Inc,In Stock,
1797, widget b ,FURNITURE,Warehouse 3,Aisle 1,100,49.99,Marks-Oneal,Out of Stock,25/04/2023
1272, gadget z ,CLOTHING,Warehouse 1,Aisle 2,,29.99,Huff and Sons,In Stock,20/12/2022
1880, gadget x ,CLOTHING,Warehouse 1,Aisle 5,two hundred,9.99,Wilson and Sons,Out of Stock,05/03/2023
1061, widget c ,CLOTHING,Warehouse 2,Aisle 1,,9.99,"Greene, Boone and Bell",In Stock,15/01/2023
1595, widget b ,ELECTRONICS,Warehouse 2,Aisle 1,150,,"Perez, Butler and Snyder",Out of Stock,
1879, widget c ,FURNITURE,Warehouse 2,Aisle 2,,,Medina Group,Low Stock,25/04/2023
1728, widget b ,TOYS,Warehouse 3,Aisle 3,300,,"Reed, Dunn and Russell",Low Stock,25/04/2023
1341, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,100,19.99,Callahan-Fernandez,In Stock,15/01/2023
1396, gadget z ,CLOTHING,Warehouse 1,Aisle 5,100,29.99,Calderon-White,In Stock,05/03/2023
1698, widget c ,FURNITURE,Warehouse 3,Aisle 1,,29.99,"Munoz, Rose and Davis",Out of Stock,20/12/2022
1018, gadget x ,CLOTHING,Warehouse 2,Aisle 5,100,29.99,Higgins-Love,Out of Stock,05/03/2023
1176, gadget x ,TOYS,Warehouse 3,Aisle 4,300,29.99,Petersen-Smith,Low Stock,05/03/2023
1611, gadget y ,CLOTHING,Warehouse 3,Aisle 4,100,,Cohen and Sons,Out of Stock,05/03/2023
1395, widget b ,CLOTHING,Warehouse 2,Aisle 5,,9.99,"Moss, Turner and Brown",In Stock,15/01/2023
1444, widget c ,TOYS,Warehouse 3,Aisle 3,50,,Brown and Sons,In Stock,15/01/2023
1232, gadget y ,FURNITURE,Warehouse 1,Aisle 1,50,29.99,Blackburn-Allen,In Stock,20/12/2022
1914, widget c ,ELECTRONICS,Warehouse 1,Aisle 1,two hundred,,Donovan Inc,In Stock,05/03/2023
1075, widget b ,FURNITURE,Warehouse 3,Aisle 4,100,29.99,Walker Group,In Stock,15/01/2023
1264, gadget x ,TOYS,Warehouse 2,Aisle 5,,49.99,Stephenson-Stephens,Low Stock,20/12/2022
1454, widget a ,CLOTHING,Warehouse 3,Aisle 1,100,9.99,Arellano and Sons,Low Stock,20/12/2022
1795, gadget x ,FURNITURE,Warehouse 1,Aisle 1,150,49.99,Rogers Group,In Stock,05/03/2023
1717, gadget y ,ELECTRONICS,Warehouse 3,Aisle 3,300,19.99,Murphy Inc,Out of Stock,
1734, gadget z ,TOYS,Warehouse 3,Aisle 2,100,,Newman-Mccall,In Stock,05/03/2023
1383, widget a ,FURNITURE,Warehouse 1,Aisle 4,100,19.99,"Weaver, Summers and Patel",Low Stock,
1563, gadget y ,ELECTRONICS,Warehouse 3,Aisle 4,50,,Martin-Mcgee,In Stock,20/12/2022
1850, widget b ,TOYS,Warehouse 3,Aisle 2,300,49.99,Meyers-Douglas,Low Stock,15/01/2023
1505, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,,29.99,"Johnson, Davis and Wyatt",Low Stock,25/04/2023
1366, gadget y ,TOYS,Warehouse 2,Aisle 3,100,29.99,Mejia LLC,In Stock,20/12/2022
1143, widget b ,CLOTHING,Warehouse 1,Aisle 3,50,,Petersen-Chase,In Stock,15/01/2023
1884, gadget x ,FURNITURE,Warehouse 1,Aisle 4,two hundred,29.99,Nelson Group,Out of Stock,20/12/2022
1068, gadget z ,ELECTRONICS,Warehouse 1,Aisle 3,300,49.99,"Ward, Fernandez and Sandoval",Low Stock,05/03/2023
1098, widget b ,TOYS,Warehouse 2,Aisle 2,50,29.99,Garza LLC,Out of Stock,
1395, widget c ,ELECTRONICS,Warehouse 1,Aisle 1,50,49.99,"Ramsey, Perry and Mcdaniel",In Stock,20/12/2022
1024, widget b ,ELECTRONICS,Warehouse 1,Aisle 2,50,19.99,"Mercado, Carlson and Miller",Low Stock,15/01/2023
1947, widget b ,FURNITURE,Warehouse 1,Aisle 5,100,49.99,"Lucas, Baird and Brady",Out of Stock,05/03/2023
1890, gadget z ,CLOTHING,Warehouse 2,Aisle 4,100,9.99,Whitney and Sons,Out of Stock,25/04/2023
1468, widget c ,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,9.99,Ross PLC,Out of Stock,05/03/2023
1483, gadget y ,TOYS,Warehouse 1,Aisle 5,150,9.99,"May, Peck and Steele",In Stock,
1564, gadget y ,TOYS,Warehouse 3,Aisle 3,150,,"Holt, Young and Silva",In Stock,05/03/2023
1150, widget b ,CLOTHING,Warehouse 1,Aisle 1,-99,,"Rollins, Perez and Brown",In Stock,25/04/2023
1143, widget c ,TOYS,Warehouse 3,Aisle 1,300,,"Crawford, Ramos and Wolf",Low Stock,15/01/2023
1568, widget c ,CLOTHING,Warehouse 2,Aisle 1,300,49.99,"Gonzalez, Schneider and Griffin",In Stock,20/12/2022
1038, gadget z ,TOYS,Warehouse 2,Aisle 3,two hundred,,"Rowland, Johnston and Levine",Low Stock,
1108, gadget x ,FURNITURE,Warehouse 1,Aisle 5,300,19.99,"Graham, Martinez and Andrews",Out of Stock,25/04/2023
1692, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,150,9.99,"Sanchez, Johnson and Snyder",Out of Stock,
1041, gadget z ,FURNITURE,Warehouse 2,Aisle 5,150,49.99,Hernandez-Stewart,In Stock,05/03/2023
1185, widget a ,ELECTRONICS,Warehouse 1,Aisle 3,50,9.99,"Henson, Walter and Miranda",Out of Stock,
1934, gadget y ,ELECTRONICS,Warehouse 1,Aisle 5,300,,Moody PLC,In Stock,25/04/2023
1397, gadget z ,ELECTRONICS,Warehouse 2,Aisle 3,100,49.99,Wright LLC,Low Stock,20/12/2022
1222, gadget y ,FURNITURE,Warehouse 2,Aisle 3,100,29.99,Thomas LLC,Out of Stock,20/12/2022
1633, gadget x ,ELECTRONICS,Warehouse 1,Aisle 4,50,19.99,"Hernandez, Kent and Keller",In Stock,
1132, widget a ,FURNITURE,Warehouse 3,Aisle 3,50,,"Carlson, Ramirez and Ryan",Out of Stock,15/01/2023
1162, gadget x ,CLOTHING,Warehouse 3,Aisle 3,50,,Hansen-Estrada,Out of Stock,
1214, widget a ,TOYS,Warehouse 3,Aisle 2,100,19.99,"Wilson, Wright and Davis",In Stock,05/03/2023
1732, widget b ,TOYS,Warehouse 1,Aisle 1,150,19.99,Wheeler-Lee,Out of Stock,20/12/2022
1234, gadget z ,ELECTRONICS,Warehouse 2,Aisle 4,50,29.99,Yang-Cooper,Out of Stock,20/12/2022
1842, widget a ,FURNITURE,Warehouse 1,Aisle 4,two hundred,,Wilson Ltd,Out of Stock,20/12/2022
1657, gadget x ,TOYS,Warehouse 2,Aisle 4,50,,Solis Ltd,Out of Stock,15/01/2023
1750, gadget y ,FURNITURE,Warehouse 3,Aisle 2,,9.99,Clark-Prince,Low Stock,15/01/2023
1587, widget a ,FURNITURE,Warehouse 3,Aisle 3,50,49.99,Jenkins LLC,Out of Stock,25/04/2023
1008, gadget z ,ELECTRONICS,Warehouse 2,Aisle 1,100,49.99,Porter-Green,Out of Stock,
1073, widget a ,TOYS,Warehouse 2,Aisle 5,300,9.99,Ruiz Inc,In Stock,
1953, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,50,49.99,Campbell-Jefferson,Low Stock,05/03/2023
1491, gadget y ,ELECTRONICS,Warehouse 3,Aisle 2,300,19.99,"Smith, Carey and Wang",In Stock,20/12/2022
1912, gadget z ,TOYS,Warehouse 1,Aisle 3,,49.99,Conway-Nelson,In Stock,15/01/2023
1252, gadget z ,TOYS,Warehouse 1,Aisle 3,two hundred,49.99,Perez-Jones,In Stock,05/03/2023
1229, widget b ,CLOTHING,Warehouse 1,Aisle 2,300,9.99,Bowman-Ortiz,Low Stock,05/03/2023
1518, gadget x ,CLOTHING,Warehouse 3,Aisle 4,150,29.99,Bullock-Baldwin,In Stock,15/01/2023
1173, widget b ,FURNITURE,Warehouse 1,Aisle 4,50,49.99,Richards-Carr,In Stock,
1652, gadget z ,TOYS,Warehouse 1,Aisle 1,,49.99,Kaiser-Hall,In Stock,20/12/2022
1167, gadget y ,CLOTHING,Warehouse 1,Aisle 1,,29.99,"Tucker, Payne and Sanford",Out of Stock,
1169, widget a ,FURNITURE,Warehouse 1,Aisle 4,300,9.99,"Hernandez, Meyers and Carson",In Stock,05/03/2023
1392, widget a ,FURNITURE,Warehouse 1,Aisle 5,two hundred,29.99,Patterson-Herman,Low Stock,20/12/2022
1945, gadget y ,FURNITURE,Warehouse 1,Aisle 3,100,9.99,Burgess Group,Low Stock,25/04/2023
1794, gadget z ,CLOTHING,Warehouse 3,Aisle 5,50,19.99,Russell-Peterson,Out of Stock,05/03/2023
1633, widget a ,TOYS,Warehouse 1,Aisle 3,,9.99,Flowers LLC,Low Stock,
1193, widget a ,ELECTRONICS,Warehouse 2,Aisle 4,two hundred,19.99,Hart-Erickson,Low Stock,
1516, widget a ,FURNITURE,Warehouse 1,Aisle 1,150,19.99,Wolf-Powers,Out of Stock,
1028, gadget x ,CLOTHING,Warehouse 1,Aisle 1,,9.99,Davis-Ball,In Stock,15/01/2023
1164, gadget x ,CLOTHING,Warehouse 3,Aisle 5,two hundred,,Wells-Graham,Out of Stock,05/03/2023
1421, widget c ,ELECTRONICS,Warehouse 3,Aisle 1,100,9.99,Walker-Rivers,In Stock,20/12/2022
1338, widget b ,ELECTRONICS,Warehouse 2,Aisle 4,100,49.99,Rodriguez LLC,In Stock,
1647, gadget y ,CLOTHING,Warehouse 2,Aisle 5,,49.99,"Moon, Best and Duncan",Low Stock,
1495, gadget y ,TOYS,Warehouse 3,Aisle 3,,,"Bishop, Gardner and Williams",Out of Stock,15/01/2023
1364, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,300,19.99,"Thomas, Schneider and Edwards",Low Stock,20/12/2022
1832, widget c ,CLOTHING,Warehouse 1,Aisle 2,50,,Raymond-Jones,Low Stock,05/03/2023
1341, gadget x ,ELECTRONICS,Warehouse 3,Aisle 1,two hundred,49.99,Ware Group,In Stock,25/04/2023
1499, gadget z ,TOYS,Warehouse 2,Aisle 3,,,Moore Inc,Low Stock,15/01/2023
1656, gadget z ,FURNITURE,Warehouse 1,Aisle 5,50,9.99,Johns LLC,Out of Stock,05/03/2023
1510, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,300,,"Conley, Adkins and Thompson",Low Stock,25/04/2023
1326, gadget z ,TOYS,Warehouse 1,Aisle 2,50,19.99,Garcia-Brown,Low Stock,
1216, gadget y ,CLOTHING,Warehouse 3,Aisle 4,,9.99,Johnson Inc,In Stock,
1300, widget b ,ELECTRONICS,Warehouse 2,Aisle 1,100,29.99,"Morris, Douglas and Montgomery",Out of Stock,20/12/2022
1131, widget a ,ELECTRONICS,Warehouse 1,Aisle 5,two hundred,49.99,"Archer, Bell and Harper",Low Stock,25/04/2023
1803, gadget x ,CLOTHING,Warehouse 1,Aisle 4,two hundred,49.99,Reilly-Jackson,In Stock,
1069, gadget x ,FURNITURE,Warehouse 3,Aisle 3,100,,Murphy-Perry,Low Stock,
1251, widget c ,CLOTHING,Warehouse 3,Aisle 5,,9.99,"Lewis, Marshall and Chaney",Out of Stock,20/12/2022
1414, gadget x ,ELECTRONICS,Warehouse 3,Aisle 4,two hundred,29.99,Gallegos-Norton,Low Stock,05/03/2023
1786, gadget y ,CLOTHING,Warehouse 2,Aisle 5,,9.99,Clark-Houston,Low Stock,
1444, gadget z ,TOYS,Warehouse 1,Aisle 2,300,49.99,Bowman-Gray,In Stock,15/01/2023
1875, gadget y ,CLOTHING,Warehouse 3,Aisle 2,,9.99,Anderson-Ray,Low Stock,15/01/2023
1181, widget c ,ELECTRONICS,Warehouse 2,Aisle 1,50,29.99,Cain-Lambert,In Stock,05/03/2023
1166, gadget y ,CLOTHING,Warehouse 2,Aisle 1,100,,Clark Group,Out of Stock,25/04/2023
1090, gadget z ,FURNITURE,Warehouse 2,Aisle 2,,19.99,"Myers, Powell and Mitchell",Low Stock,20/12/2022
1713, widget b ,CLOTHING,Warehouse 3,Aisle 5,300,9.99,Cline Inc,Out of Stock,15/01/2023
1857, widget c ,FURNITURE,Warehouse 3,Aisle 2,150,19.99,"Fitzgerald, Mcdaniel and Adkins",Out of Stock,15/01/2023
1530, widget b ,TOYS,Warehouse 1,Aisle 1,100,49.99,Wright-Erickson,Low Stock,05/03/2023
1038, widget a ,FURNITURE,Warehouse 1,Aisle 2,two hundred,,"Mckenzie, Petty and Shaw",In Stock,25/04/2023
1125, widget b ,CLOTHING,Warehouse 3,Aisle 2,50,,"Eaton, Scott and Fuller",Out of Stock,25/04/2023
1450, widget a ,ELECTRONICS,Warehouse 2,Aisle 5,two hundred,9.99,Roberts-Tran,Out of Stock,05/03/2023
1172, widget a ,FURNITURE,Warehouse 2,Aisle 4,300,,"Ramirez, Hill and Perez",Low Stock,15/01/2023
1652, widget b ,TOYS,Warehouse 2,Aisle 1,300,9.99,Figueroa Ltd,Low Stock,20/12/2022
1753, widget c ,FURNITURE,Warehouse 1,Aisle 5,two hundred,9.99,"Smith, Hicks and Newman",Low Stock,15/01/2023
1219, gadget z ,FURNITURE,Warehouse 2,Aisle 2,100,19.99,"Ward, Rice and Hendrix",Low Stock,25/04/2023
1637, gadget y ,FURNITURE,Warehouse 1,Aisle 2,two hundred,,Watson-Johnson,Low Stock,15/01/2023
1057, gadget y ,TOYS,Warehouse 1,Aisle 4,,9.99,"Clayton, Guerrero and Salazar",Low Stock,20/12/2022
1659, gadget z ,CLOTHING,Warehouse 2,Aisle 1,two hundred,19.99,Strong and Sons,In Stock,
1475, widget a ,FURNITURE,Warehouse 2,Aisle 1,50,29.99,Spence LLC,Out of Stock,15/01/2023
1455, widget a ,FURNITURE,Warehouse 3,Aisle 3,50,19.99,Fox and Sons,In Stock,05/03/2023
1828, widget c ,ELECTRONICS,Warehouse 3,Aisle 1,150,19.99,"Fisher, Thomas and Jones",In Stock,
1894, gadget x ,TOYS,Warehouse 2,Aisle 4,-99,9.99,Frost-Rivera,Low Stock,05/03/2023
1360, widget b ,FURNITURE,Warehouse 1,Aisle 3,two hundred,49.99,"Lawrence, Harvey and Avery",Out of Stock,05/03/2023
1934, widget a ,TOYS,Warehouse 1,Aisle 3,50,49.99,Baldwin Group,In Stock,05/03/2023
1000, gadget y ,FURNITURE,Warehouse 1,Aisle 2,100,49.99,"Aguilar, Keller and Romero",Low Stock,15/01/2023
1386, widget c ,CLOTHING,Warehouse 1,Aisle 2,50,19.99,"Thomas, Willis and Navarro",Low Stock,25/04/2023
1972, widget b ,CLOTHING,Warehouse 1,Aisle 1,,9.99,Knight LLC,Out of Stock,
1347, widget c ,FURNITURE,Warehouse 3,Aisle 3,100,,"Cook, Jordan and Harris",In Stock,20/12/2022
1189, widget b ,CLOTHING,Warehouse 2,Aisle 2,150,19.99,Brown Group,In Stock,25/04/2023
1504, widget b ,FURNITURE,Warehouse 3,Aisle 4,,19.99,"Thornton, Garcia and Jones",In Stock,15/01/2023
1190, gadget z ,CLOTHING,Warehouse 1,Aisle 2,two hundred,9.99,Young Group,Low Stock,05/03/2023
1507, widget a ,ELECTRONICS,Warehouse 1,Aisle 2,two hundred,29.99,Jones and Sons,Out of Stock,20/12/2022
1368, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,two hundred,19.99,Lawrence-Ochoa,Out of Stock,
1408, widget c ,ELECTRONICS,Warehouse 1,Aisle 3,,29.99,"Bush, Romero and Burton",In Stock,25/04/2023
1823, gadget z ,TOYS,Warehouse 2,Aisle 5,,29.99,Jones Inc,Low Stock,25/04/2023
1928, gadget y ,TOYS,Warehouse 1,Aisle 4,,49.99,Parrish-Lee,In Stock,20/12/2022
1933, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,100,9.99,Tate LLC,Out of Stock,15/01/2023
1116, widget a ,TOYS,Warehouse 1,Aisle 1,300,29.99,Thomas-Weber,Low Stock,
1133, widget a ,CLOTHING,Warehouse 2,Aisle 4,100,9.99,Jones Group,In Stock,20/12/2022
1057, gadget x ,FURNITURE,Warehouse 3,Aisle 4,two hundred,49.99,Fritz Ltd,In Stock,05/03/2023
1555, gadget z ,FURNITURE,Warehouse 1,Aisle 3,300,9.99,West-Martin,Low Stock,
1684, gadget y ,FURNITURE,Warehouse 2,Aisle 4,50,19.99,Brown-Hammond,Out of Stock,25/04/2023
1671, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,two hundred,29.99,"Marquez, Johnson and Webb",Low Stock,20/12/2022
1172, widget c ,TOYS,Warehouse 1,Aisle 2,150,9.99,Mora-Cooper,In Stock,25/04/2023
1828, widget a ,CLOTHING,Warehouse 1,Aisle 5,100,,"Sanchez, Mcgrath and Davis",In Stock,25/04/2023
1814, widget c ,CLOTHING,Warehouse 1,Aisle 2,,9.99,Arnold Group,In Stock,25/04/2023
1148, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,100,29.99,Dougherty and Sons,In Stock,15/01/2023
1079, gadget x ,CLOTHING,Warehouse 2,Aisle 3,,49.99,Yang-Gonzalez,Out of Stock,25/04/2023
1885, gadget y ,CLOTHING,Warehouse 3,Aisle 2,300,49.99,Davis LLC,Out of Stock,05/03/2023
1212, widget a ,CLOTHING,Warehouse 2,Aisle 1,150,29.99,"Ross, Perez and Martin",In Stock,05/03/2023
1202, widget c ,CLOTHING,Warehouse 2,Aisle 1,300,19.99,"Perry, West and Powell",Out of Stock,
1763, widget a ,TOYS,Warehouse 1,Aisle 1,150,19.99,"Drake, Lopez and Monroe",Out of Stock,25/04/2023
1228, widget b ,CLOTHING,Warehouse 1,Aisle 3,100,49.99,Hawkins-Garcia,Out of Stock,25/04/2023
1675, gadget x ,FURNITURE,Warehouse 1,Aisle 4,,49.99,"Hardin, Hall and Hunt",In Stock,20/12/2022
1226, widget b ,ELECTRONICS,Warehouse 1,Aisle 3,300,29.99,"Moore, Jenkins and Cruz",Low Stock,15/01/2023
1658, widget a ,TOYS,Warehouse 1,Aisle 4,150,19.99,Sanchez Inc,Low Stock,
1531, widget a ,CLOTHING,Warehouse 1,Aisle 2,two hundred,49.99,Pennington-Fernandez,Low Stock,25/04/2023
1440, gadget y ,TOYS,Warehouse 1,Aisle 5,two hundred,19.99,"Miller, Luna and Grant",In Stock,20/12/2022
1401, widget c ,CLOTHING,Warehouse 3,Aisle 4,300,49.99,Nixon-Schaefer,Out of Stock,15/01/2023
1046, widget c ,FURNITURE,Warehouse 3,Aisle 1,,9.99,Herring Ltd,Out of Stock,
1232, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,300,,Brown-Crawford,In Stock,
1304, gadget x ,CLOTHING,Warehouse 3,Aisle 2,100,9.99,Mclean PLC,In Stock,25/04/2023
1525, gadget z ,CLOTHING,Warehouse 1,Aisle 1,150,49.99,Delgado PLC,Low Stock,
1142, widget c ,CLOTHING,Warehouse 3,Aisle 2,100,,Duncan and Sons,Low Stock,20/12/2022
1414, gadget y ,CLOTHING,Warehouse 1,Aisle 5,two hundred,,Garner-Blankenship,In Stock,
1512, widget b ,ELECTRONICS,Warehouse 3,Aisle 3,150,49.99,Donaldson Ltd,Low Stock,05/03/2023
1372, widget b ,ELECTRONICS,Warehouse 2,Aisle 3,300,49.99,Benson-Jackson,Out of Stock,20/12/2022
1565, gadget z ,FURNITURE,Warehouse 3,Aisle 5,100,19.99,Washington Ltd,In Stock,15/01/2023
1885, gadget y ,ELECTRONICS,Warehouse 3,Aisle 3,50,49.99,"Hodges, Brooks and Perez",In Stock,15/01/2023
1258, gadget x ,CLOTHING,Warehouse 1,Aisle 4,,29.99,Williams-Welch,Out of Stock,25/04/2023
1655, gadget y ,FURNITURE,Warehouse 3,Aisle 2,,49.99,"Taylor, Savage and Pierce",Out of Stock,25/04/2023
1470, gadget x ,FURNITURE,Warehouse 2,Aisle 1,50,29.99,Brown-Clark,Out of Stock,05/03/2023
1952, gadget y ,FURNITURE,Warehouse 1,Aisle 5,two hundred,49.99,Robinson-Schroeder,Low Stock,15/01/2023
